iter	Passed	Remaining
9062	775973	508325
9063	776050	508234
9064	776133	508146
9065	776216	508059
9066	776306	507976
9067	776390	507890
9068	776474	507803
9069	776588	507736
9070	776672	507649
9071	776758	507564
9072	776838	507475
9073	776913	507382
9074	776998	507296
9075	777082	507210
9076	777164	507122
9077	777252	507037
9078	777330	506947
9079	777414	506860
9080	777495	506771
9081	777583	506687
9082	777693	506618
9083	777773	506528
9084	777855	506440
9085	777939	506353
9086	778024	506268
9087	778107	506181
9088	778186	506090
9089	778269	506003
9090	778349	505914
9091	778434	505828
9092	778518	505741
9093	778598	505652
9094	778768	505621
9095	778851	505534
9096	778936	505447
9097	779023	505363
9098	779105	505275
9099	779187	505187
9100	779266	505097
9101	779352	505012
9102	779439	504927
9103	779520	504838
9104	779598	504748
9105	779678	504658
9106	779797	504595
9107	779886	504511
9108	779977	504429
9109	780065	504345
9110	780153	504261
9111	780237	504174
9112	780325	504090
9113	780414	504007
9114	780498	503920
9115	780587	503836
9116	780673	503751
9117	780755	503663
9118	780871	503597
9119	780961	503514
9120	781044	503427
9121	781123	503337
9122	781210	503252
9123	781292	503164
9124	781378	503079
9125	781462	502992
9126	781548	502907
9127	781626	502816
9128	781715	502732
9129	781804	502649
9130	781991	502629
9131	782074	502541
9132	782157	502454
9133	782239	502366
9134	782320	502278
9135	782402	502189
9136	782484	502102
9137	782565	502013
9138	782649	501926
9139	782735	501841
9140	782817	501753
9141	782902	501667
9142	783020	501602
9143	783104	501515
9144	783195	501433
9145	783278	501346
9146	783362	501259
9147	783441	501169
9148	783528	501084
9149	783610	500996
9150	783694	500910
9151	783778	500823
9152	783860	500735
9153	783937	500644
9154	784067	500586
9155	784150	500499
9156	784237	500414
9157	784330	500334
9158	784412	500245
9159	784490	500155
9160	784572	500067
9161	784655	499980
9162	784737	499892
9163	784813	499800
9164	784895	499712
9165	784973	499621
9166	785168	499606
9167	785251	499518
9168	785330	499428
9169	785414	499342
9170	785507	499261
9171	785592	499175
9172	785679	499090
9173	785760	499001
9174	785843	498913
9175	785922	498824
9176	786003	498735
9177	786084	498646
9178	786167	498559
9179	786276	498489
9180	786363	498403
9181	786446	498316
9182	786526	498227
9183	786608	498139
9184	786695	498054
9185	786777	497967
9186	786866	497883
9187	786949	497795
9188	787028	497706
9189	787115	497621
9190	787196	497532
9191	787307	497463
9192	787388	497374
9193	787469	497285
9194	787568	497208
9195	787651	497121
9196	787735	497034
9197	787817	496947
9198	787897	496857
9199	787977	496768
9200	788058	496679
9201	788142	496593
9202	788226	496506
9203	788346	496442
9204	788426	496353
9205	788507	496264
9206	788596	496181
9207	788677	496092
9208	788756	496002
9209	788839	495915
9210	788923	495828
9211	789006	495741
9212	789084	495651
9213	789172	495566
9214	789257	495480
9215	789434	495452
9216	789519	495366
9217	789597	495275
9218	789677	495186
9219	789758	495098
9220	789839	495009
9221	789924	494923
9222	790009	494837
9223	790088	494747
9224	790175	494662
9225	790257	494574
9226	790355	494496
9227	790431	494405
9228	790542	494335
9229	790620	494244
9230	790704	494158
9231	790783	494068
9232	790860	493977
9233	790944	493890
9234	791026	493802
9235	791106	493713
9236	791190	493626
9237	791270	493537
9238	791356	493451
9239	791440	493365
9240	791554	493297
9241	791636	493209
9242	791717	493120
9243	791803	493035
9244	791894	492953
9245	791972	492863
9246	792054	492775
9247	792138	492687
9248	792220	492600
9249	792301	492512
9250	792386	492425
9251	792467	492336
9252	792647	492309
9253	792727	492220
9254	792813	492135
9255	792895	492047
9256	792985	491964
9257	793066	491876
9258	793151	491789
9259	793235	491702
9260	793315	491613
9261	793400	491527
9262	793486	491442
9263	793560	491349
9264	793640	491260
9265	793754	491192
9266	793838	491105
9267	793921	491018
9268	794005	490931
9269	794087	490843
9270	794178	490761
9271	794259	490673
9272	794340	490584
9273	794427	490499
9274	794507	490410
9275	794592	490324
9276	794674	490236
9277	794785	490166
9278	794865	490077
9279	794947	489989
9280	795030	489901
9281	795109	489812
9282	795198	489728
9283	795280	489640
9284	795364	489554
9285	795450	489468
9286	795529	489379
9287	795610	489290
9288	795698	489205
9289	795874	489175
9290	795958	489089
9291	796041	489001
9292	796125	488914
9293	796210	488829
9294	796291	488740
9295	796370	488650
9296	796453	488563
9297	796532	488473
9298	796609	488382
9299	796693	488296
9300	796782	488212
9301	796867	488126
9302	796986	488061
9303	797075	487977
9304	797156	487888
9305	797241	487802
9306	797322	487714
9307	797405	487626
9308	797490	487541
9309	797575	487454
9310	797660	487368
9311	797743	487281
9312	797830	487196
9313	797917	487111
9314	798031	487043
9315	798113	486955
9316	798189	486863
9317	798272	486776
9318	798353	486688
9319	798437	486601
9320	798520	486514
9321	798602	486426
9322	798684	486338
9323	798764	486249
9324	798848	486162
9325	798933	486076
9326	799042	486004
9327	799124	485916
9328	799204	485828
9329	799287	485740
9330	799372	485654
9331	799446	485562
9332	799530	485475
9333	799605	485383
9334	799688	485295
9335	799767	485205
9336	799851	485119
9337	799929	485028
9338	800021	484946
9339	800211	484924
9340	800293	484837
9341	800376	484749
9342	800456	484660
9343	800536	484571
9344	800622	484486
9345	800704	484398
9346	800789	484312
9347	800872	484224
9348	800950	484134
9349	801032	484046
9350	801119	483961
9351	801231	483891
9352	801317	483806
9353	801397	483717
9354	801481	483630
9355	801565	483543
9356	801650	483457
9357	801736	483372
9358	801818	483284
9359	801900	483196
9360	801979	483106
9361	802066	483021
9362	802151	482935
9363	802267	482868
9364	802352	482782
9365	802434	482694
9366	802517	482606
9367	802598	482518
9368	802678	482429
9369	802754	482337
9370	802840	482252
9371	802923	482165
9372	803007	482078
9373	803089	481991
9374	803172	481903
9375	803251	481813
9376	803429	481783
9377	803506	481692
9378	803587	481604
9379	803669	481516
9380	803756	481431
9381	803837	481342
9382	803924	481258
9383	804003	481168
9384	804085	481080
9385	804160	480988
9386	804243	480901
9387	804324	480812
9388	804434	480741
9389	804514	480652
9390	804593	480562
9391	804677	480476
9392	804765	480391
9393	804844	480302
9394	804929	480216
9395	805011	480128
9396	805093	480040
9397	805174	479951
9398	805257	479864
9399	805339	479776
9400	805421	479689
9401	805537	479621
9402	805635	479543
9403	805718	479455
9404	805803	479369
9405	805882	479279
9406	805963	479191
9407	806049	479105
9408	806139	479023
9409	806223	478936
9410	806307	478849
9411	806386	478760
9412	806471	478673
9413	806656	478646
9414	806748	478565
9415	806828	478476
9416	806908	478386
9417	806992	478300
9418	807076	478213
9419	807155	478124
9420	807235	478035
9421	807315	477945
9422	807412	477867
9423	807493	477778
9424	807577	477691
9425	807691	477622
9426	807773	477535
9427	807853	477445
9428	807935	477358
9429	808014	477268
9430	808099	477181
9431	808183	477095
9432	808269	477010
9433	808353	476923
9434	808433	476834
9435	808510	476743
9436	808596	476657
9437	808719	476594
9438	808797	476504
9439	808882	476418
9440	808964	476330
9441	809045	476241
9442	809124	476152
9443	809206	476064
9444	809292	475978
9445	809377	475892
9446	809453	475801
9447	809534	475713
9448	809629	475632
9449	809705	475541
9450	809884	475510
9451	809964	475421
9452	810043	475332
9453	810131	475247
9454	810213	475159
9455	810292	475069
9456	810372	474981
9457	810454	474893
9458	810535	474804
9459	810625	474721
9460	810706	474633
9461	810784	474543
9462	810901	474475
9463	810980	474385
9464	811061	474297
9465	811153	474215
9466	811235	474127
9467	811316	474039
9468	811399	473951
9469	811478	473862
9470	811560	473774
9471	811645	473688
9472	811726	473599
9473	811801	473508
9474	811883	473420
9475	811991	473347
9476	812085	473266
9477	812166	473178
9478	812245	473088
9479	812321	472997
9480	812406	472911
9481	812490	472824
9482	812572	472736
9483	812651	472647
9484	812732	472558
9485	812810	472468
9486	812895	472382
9487	813010	472313
9488	813095	472227
9489	813179	472141
9490	813262	472053
9491	813340	471963
9492	813418	471873
9493	813502	471786
9494	813586	471700
9495	813665	471610
9496	813744	471520
9497	813825	471432
9498	813906	471344
9499	813987	471255
9500	814161	471221
9501	814245	471134
9502	814329	471047
9503	814409	470958
9504	814492	470871
9505	814574	470784
9506	814655	470695
9507	814736	470606
9508	814821	470520
9509	814899	470430
9510	814986	470345
9511	815068	470258
9512	815187	470191
9513	815278	470109
9514	815366	470024
9515	815452	469939
9516	815538	469853
9517	815621	469766
9518	815700	469676
9519	815782	469588
9520	815861	469499
9521	815947	469413
9522	816030	469326
9523	816113	469239
9524	816236	469175
9525	816312	469084
9526	816391	468994
9527	816476	468908
9528	816557	468820
9529	816640	468732
9530	816718	468642
9531	816796	468552
9532	816889	468471
9533	816978	468387
9534	817060	468299
9535	817139	468209
9536	817219	468121
9537	817396	468087
9538	817475	467998
9539	817559	467911
9540	817642	467824
9541	817723	467735
9542	817812	467652
9543	817905	467570
9544	817992	467485
9545	818074	467397
9546	818152	467307
9547	818231	467218
9548	818313	467130
9549	818421	467057
9550	818505	466970
9551	818582	466880
9552	818664	466792
9553	818747	466704
9554	818828	466616
9555	818910	466528
9556	818994	466442
9557	819079	466355
9558	819161	466268
9559	819256	466187
9560	819344	466103
9561	819457	466033
9562	819545	465948
9563	819625	465859
9564	819702	465769
9565	819783	465680
9566	819871	465596
9567	819952	465508
9568	820034	465420
9569	820113	465330
9570	820190	465240
9571	820267	465149
9572	820355	465065
9573	820439	464978
9574	820617	464945
9575	820696	464855
9576	820776	464766
9577	820854	464676
9578	820939	464590
9579	821022	464503
9580	821118	464423
9581	821196	464333
9582	821278	464245
9583	821359	464157
9584	821443	464070
9585	821524	463982
9586	821638	463912
9587	821721	463825
9588	821807	463739
9589	821898	463656
9590	821979	463568
9591	822061	463480
9592	822147	463395
9593	822226	463306
9594	822307	463217
9595	822390	463130
9596	822476	463044
9597	822565	462960
9598	822689	462896
9599	822774	462810
9600	822853	462721
9601	822944	462638
9602	823028	462551
9603	823107	462462
9604	823188	462373
9605	823274	462288
9606	823359	462202
9607	823446	462117
9608	823532	462032
9609	823613	461943
9610	823803	461916
9611	823897	461835
9612	823981	461748
9613	824066	461662
9614	824151	461576
9615	824234	461489
9616	824318	461402
9617	824399	461314
9618	824481	461226
9619	824560	461136
9620	824660	461058
9621	824739	460969
9622	824856	460901
9623	824945	460817
9624	825028	460730
9625	825111	460642
9626	825193	460555
9627	825273	460466
9628	825350	460375
9629	825434	460289
9630	825516	460201
9631	825597	460112
9632	825677	460024
9633	825759	459936
9634	825842	459848
9635	825956	459778
9636	826042	459693
9637	826123	459605
9638	826203	459516
9639	826283	459427
9640	826366	459339
9641	826443	459249
9642	826535	459167
9643	826621	459081
9644	826704	458994
9645	826782	458904
9646	826867	458818
9647	827044	458783
9648	827131	458698
9649	827211	458609
9650	827295	458522
9651	827375	458433
9652	827463	458349
9653	827543	458260
9654	827627	458173
9655	827710	458086
9656	827786	457995
9657	827864	457905
9658	827943	457816
9659	828020	457725
9660	828138	457657
9661	828215	457567
9662	828301	457481
9663	828381	457392
9664	828466	457306
9665	828546	457218
9666	828626	457129
9667	828713	457043
9668	828794	456955
9669	828879	456869
9670	828965	456784
9671	829048	456696
9672	829157	456623
9673	829236	456534
9674	829322	456448
9675	829405	456361
9676	829487	456273
9677	829566	456184
9678	829644	456094
9679	829728	456007
9680	829810	455920
9681	829891	455831
9682	829973	455743
9683	830058	455658
9684	830137	455568
9685	830250	455497
9686	830330	455408
9687	830414	455322
9688	830498	455235
9689	830580	455147
9690	830662	455059
9691	830740	454970
9692	830824	454883
9693	830907	454796
9694	830991	454709
9695	831072	454621
9696	831157	454535
9697	831325	454494
9698	831409	454407
9699	831488	454318
9700	831577	454234
9701	831666	454150
9702	831749	454063
9703	831830	453975
9704	831920	453891
9705	832002	453803
9706	832085	453716
9707	832169	453629
9708	832257	453545
9709	832378	453479
9710	832465	453393
9711	832549	453307
9712	832635	453222
9713	832717	453133
9714	832801	453047
9715	832890	452963
9716	832971	452875
9717	833055	452788
9718	833140	452702
9719	833222	452614
9720	833304	452526
9721	833425	452460
9722	833504	452370
9723	833589	452285
9724	833673	452198
9725	833758	452112
9726	833842	452025
9727	833939	451945
9728	834019	451857
9729	834099	451768
9730	834187	451683
9731	834270	451596
9732	834353	451509
9733	834538	451477
9734	834621	451390
9735	834701	451301
9736	834787	451215
9737	834869	451127
9738	834953	451041
9739	835032	450951
9740	835114	450864
9741	835193	450774
9742	835279	450689
9743	835361	450601
9744	835444	450513
9745	835525	450426
9746	835644	450357
9747	835723	450268
9748	835806	450181
9749	835890	450095
9750	835976	450009
9751	836054	449919
9752	836131	449829
9753	836212	449740
9754	836295	449653
9755	836372	449562
9756	836471	449484
9757	836550	449395
9758	836664	449324
9759	836748	449237
9760	836829	449149
9761	836911	449062
9762	836992	448973
9763	837072	448885
9764	837155	448797
9765	837243	448713
9766	837327	448626
9767	837410	448539
9768	837501	448456
9769	837586	448370
9770	837766	448334
9771	837849	448247
9772	837935	448162
9773	838016	448074
9774	838097	447985
9775	838181	447898
9776	838266	447812
9777	838348	447725
9778	838434	447639
9779	838520	447553
9780	838600	447465
9781	838685	447378
9782	838802	447309
9783	838883	447221
9784	838964	447133
9785	839051	447048
9786	839151	446970
9787	839238	446884
9788	839326	446800
9789	839409	446713
9790	839491	446625
9791	839583	446543
9792	839665	446455
9793	839747	446367
9794	839871	446302
9795	839951	446213
9796	840034	446126
9797	840115	446037
9798	840200	445951
9799	840280	445862
9800	840365	445776
9801	840446	445688
9802	840531	445602
9803	840616	445516
9804	840706	445433
9805	840786	445344
9806	840865	445254
9807	841047	445220
9808	841135	445135
9809	841218	445048
9810	841304	444962
9811	841389	444876
9812	841468	444787
9813	841547	444698
9814	841637	444614
9815	841732	444533
9816	841818	444448
9817	841898	444358
9818	841984	444273
9819	842093	444200
9820	842175	444112
9821	842259	444025
9822	842345	443940
9823	842427	443852
9824	842512	443765
9825	842591	443676
9826	842675	443590
9827	842760	443503
9828	842839	443414
9829	842919	443326
9830	843001	443238
9831	843115	443167
9832	843199	443080
9833	843278	442991
9834	843362	442904
9835	843440	442815
9836	843523	442727
9837	843605	442639
9838	843686	442551
9839	843770	442465
9840	843849	442375
9841	843926	442285
9842	844010	442198
9843	844090	442109
9844	844275	442076
9845	844359	441989
9846	844442	441902
9847	844524	441814
9848	844607	441727
9849	844695	441642
9850	844778	441555
9851	844859	441467
9852	844941	441379
9853	845021	441291
9854	845101	441202
9855	845183	441114
9856	845293	441041
9857	845384	440958
9858	845466	440870
9859	845546	440781
9860	845627	440693
9861	845713	440608
9862	845795	440520
9863	845876	440432
9864	845960	440345
9865	846039	440256
9866	846116	440166
9867	846193	440075
9868	846278	439989
9869	846390	439917
9870	846476	439831
9871	846555	439742
9872	846645	439658
9873	846738	439576
9874	846826	439492
9875	846909	439405
9876	847007	439325
