iter	MAE
8713	517.3759141
8714	517.3686396
8715	517.3398613
8716	517.3279674
8717	517.3182706
8718	517.3048351
8719	517.299646
8720	517.299041
8721	517.2870098
8722	517.2720729
8723	517.2659418
8724	517.2489251
8725	517.240602
8726	517.2224418
8727	517.2080117
8728	517.2036589
8729	517.201032
8730	517.1942509
8731	517.188084
8732	517.1710779
8733	517.1693826
8734	517.1626295
8735	517.1440433
8736	517.1412524
8737	517.1018679
8738	517.0978942
8739	517.0968643
8740	517.0845339
8741	517.0670746
8742	517.055633
8743	517.0537344
8744	517.050723
8745	517.0379916
8746	517.0357762
8747	517.0242146
8748	517.0120965
8749	517.0056194
8750	516.9643599
8751	516.9634035
8752	516.9477627
8753	516.9391272
8754	516.9204754
8755	516.9136304
8756	516.9116727
8757	516.9052366
8758	516.8973992
8759	516.8945382
8760	516.8909417
8761	516.8872221
8762	516.8642315
8763	516.8582222
8764	516.8554469
8765	516.8281012
8766	516.8221688
8767	516.820297
8768	516.8088981
8769	516.807726
8770	516.8007331
8771	516.781853
8772	516.7786927
8773	516.7728627
8774	516.7674152
8775	516.7613284
8776	516.755055
8777	516.751202
8778	516.7448384
8779	516.711797
8780	516.7078629
8781	516.6982926
8782	516.696666
8783	516.6855826
8784	516.6795314
8785	516.675141
8786	516.6319299
8787	516.6121431
8788	516.5961533
8789	516.5956033
8790	516.5672069
8791	516.5469113
8792	516.5454337
8793	516.5366405
8794	516.5037643
8795	516.4911682
8796	516.482986
8797	516.4702173
8798	516.4628857
8799	516.4117444
8800	516.377208
8801	516.3680646
8802	516.3495798
8803	516.3485479
8804	516.3311349
8805	516.3306104
8806	516.3275046
8807	516.3207792
8808	516.3143373
8809	516.2843828
8810	516.2827295
8811	516.2633351
8812	516.2227016
8813	516.2060999
8814	516.2001634
8815	516.1947461
8816	516.1822826
8817	516.1678182
8818	516.1629279
8819	516.1595574
8820	516.1494426
8821	516.1381209
8822	516.1263205
8823	516.1153394
8824	516.0819016
8825	516.0586028
8826	516.0482833
8827	516.0330369
8828	516.0176249
8829	516.013755
8830	516.0101288
8831	515.9850356
8832	515.9386999
8833	515.923582
8834	515.9065914
8835	515.9055185
8836	515.898177
8837	515.8943045
8838	515.890151
8839	515.8863208
8840	515.8727741
8841	515.8578051
8842	515.8507696
8843	515.8474533
8844	515.8438121
8845	515.8252231
8846	515.8224783
8847	515.8156981
8848	515.807053
8849	515.7833005
8850	515.7718035
8851	515.7640057
8852	515.7303045
8853	515.7236208
8854	515.7079751
8855	515.7062411
8856	515.7050929
8857	515.6804226
8858	515.6778384
8859	515.6753521
8860	515.6613862
8861	515.6543945
8862	515.647358
8863	515.6204358
8864	515.6132525
8865	515.5989077
8866	515.5899347
8867	515.5743319
8868	515.5720602
8869	515.5682517
8870	515.5621015
8871	515.5470204
8872	515.5432387
8873	515.5306948
8874	515.5262271
8875	515.5040595
8876	515.5010717
8877	515.4963491
8878	515.4944874
8879	515.4906178
8880	515.4839684
8881	515.4556879
8882	515.4450676
8883	515.4442142
8884	515.4333697
8885	515.4299842
8886	515.4213896
8887	515.4200602
8888	515.4173994
8889	515.4133349
8890	515.4091
8891	515.3993198
8892	515.3837879
8893	515.3590567
8894	515.3475809
8895	515.3440118
8896	515.3369121
8897	515.3347674
8898	515.3314207
8899	515.327203
8900	515.3179479
8901	515.3126475
8902	515.283905
8903	515.279722
8904	515.2773191
8905	515.2752061
8906	515.2720622
8907	515.256596
8908	515.2254022
8909	515.2235286
8910	515.2160825
8911	515.2145613
8912	515.2030522
8913	515.2004907
8914	515.193143
8915	515.1877876
8916	515.1866
8917	515.1789452
8918	515.1594552
8919	515.1419926
8920	515.1085476
8921	515.0929478
8922	515.0821117
8923	515.0775566
8924	515.0748183
8925	515.0574817
8926	515.0528286
8927	515.0422224
8928	515.0352513
8929	515.0305316
8930	515.0292365
8931	515.028385
8932	515.0264145
8933	515.0120819
8934	515.0043698
8935	515.0013535
8936	514.9986178
8937	514.9934924
8938	514.9745268
8939	514.9604283
8940	514.9419271
8941	514.9381284
8942	514.9347308
8943	514.9335801
8944	514.9313094
8945	514.9183514
8946	514.9095169
8947	514.8922659
8948	514.8855214
8949	514.8822073
8950	514.8785958
8951	514.8753966
8952	514.8498052
8953	514.8492385
8954	514.8390314
8955	514.8162473
8956	514.808294
8957	514.7988831
8958	514.7966319
8959	514.7882418
8960	514.7774259
8961	514.7706878
8962	514.7637934
8963	514.7543801
8964	514.7413641
8965	514.7364514
8966	514.7241103
8967	514.7026628
8968	514.7002132
8969	514.6969273
8970	514.6955767
8971	514.6802563
8972	514.6744981
8973	514.6688414
8974	514.6606941
8975	514.656213
8976	514.6550361
8977	514.6537902
8978	514.6483078
8979	514.6477397
8980	514.6334865
8981	514.6282541
8982	514.6035724
8983	514.5798797
8984	514.5709472
8985	514.5641139
8986	514.5630116
8987	514.5506307
8988	514.5407928
8989	514.5351738
8990	514.528564
8991	514.5275321
8992	514.5215254
8993	514.5129549
8994	514.5017386
8995	514.4962644
8996	514.4814287
8997	514.4741459
8998	514.4459926
8999	514.4340754
9000	514.4319723
9001	514.4286331
9002	514.413063
9003	514.4114769
9004	514.4073863
9005	514.3964894
9006	514.3957517
9007	514.3887878
9008	514.3879974
9009	514.3853331
9010	514.3830079
9011	514.3799021
9012	514.3512159
9013	514.3486829
9014	514.3443108
9015	514.3256022
9016	514.3179308
9017	514.3125416
9018	514.2823572
9019	514.2730399
9020	514.2719661
9021	514.2703779
9022	514.2629828
9023	514.2561568
9024	514.2509079
9025	514.2367433
9026	514.2067554
9027	514.1775323
9028	514.1537562
9029	514.1458074
9030	514.1382864
9031	514.1195389
9032	514.115569
9033	514.1142735
9034	514.1076166
9035	514.0982428
9036	514.0964441
9037	514.06879
9038	514.0546313
9039	514.0533603
9040	514.0510626
9041	514.046795
9042	514.0418228
9043	514.040709
9044	514.0299454
9045	513.991275
9046	513.9870237
9047	513.9824404
9048	513.9713424
9049	513.9587802
9050	513.9224323
9051	513.9038487
9052	513.9001499
9053	513.8844344
9054	513.8811907
9055	513.8579218
9056	513.8397685
9057	513.8381034
9058	513.8332171
9059	513.822855
9060	513.8189972
9061	513.8120539
9062	513.7945478
9063	513.7856924
9064	513.7794932
9065	513.7686567
9066	513.7523186
9067	513.7427868
9068	513.733118
9069	513.7228348
9070	513.7156044
9071	513.7051616
9072	513.6866069
9073	513.6835286
9074	513.6774265
9075	513.6697084
9076	513.652751
9077	513.6507552
9078	513.6458659
9079	513.6363408
9080	513.6253809
9081	513.6072427
9082	513.598688
9083	513.5970615
9084	513.5942048
9085	513.5852979
9086	513.5760105
9087	513.5742757
9088	513.5691353
9089	513.5626077
9090	513.5551743
9091	513.5464922
9092	513.537757
9093	513.5340716
9094	513.5303578
9095	513.5201619
9096	513.5118483
9097	513.5093346
9098	513.5048935
9099	513.4985517
9100	513.4830647
9101	513.4612688
9102	513.4567505
9103	513.4416214
9104	513.4367647
9105	513.429087
9106	513.4261043
9107	513.4236768
9108	513.4211519
9109	513.3959722
9110	513.3848241
9111	513.3789594
9112	513.376742
9113	513.3722886
9114	513.3452932
9115	513.3397973
9116	513.3161133
9117	513.3075881
9118	513.2961756
9119	513.2920191
9120	513.2829864
9121	513.2746916
9122	513.2668955
9123	513.2496286
9124	513.2414273
9125	513.2202761
9126	513.1968055
9127	513.1935919
9128	513.1911835
9129	513.1884768
9130	513.1838415
9131	513.1766525
9132	513.1729979
9133	513.1651233
9134	513.1598201
9135	513.1582141
9136	513.1451653
9137	513.1401299
9138	513.1344297
9139	513.1319698
9140	513.1263124
9141	513.1227852
9142	513.1171916
9143	513.1105344
9144	513.1047417
9145	513.0916399
9146	513.0877046
9147	513.0834595
9148	513.0809485
9149	513.0650477
9150	513.0503217
9151	513.0374724
9152	513.0336203
9153	513.0309438
9154	513.0256598
9155	513.0218666
9156	512.9983065
9157	512.9816354
9158	512.9796198
9159	512.9672742
9160	512.9644552
9161	512.9364162
9162	512.9335814
9163	512.906883
9164	512.8850591
9165	512.8789541
9166	512.863936
9167	512.852951
9168	512.8514003
9169	512.8408396
9170	512.8325089
9171	512.8202475
9172	512.8107716
9173	512.7770087
9174	512.7730257
9175	512.766845
9176	512.7637393
9177	512.7533512
9178	512.7110035
9179	512.6818191
9180	512.679517
9181	512.6760293
9182	512.6697271
9183	512.6640891
9184	512.6463375
9185	512.6439647
9186	512.610889
9187	512.6092788
9188	512.6036096
9189	512.5981201
9190	512.5933645
9191	512.5856675
9192	512.5744938
9193	512.5672542
9194	512.5610656
9195	512.5368254
9196	512.5333843
9197	512.5269521
9198	512.5077692
9199	512.5053528
9200	512.5013725
9201	512.4988248
9202	512.4802495
9203	512.4763386
9204	512.46917
9205	512.4447142
9206	512.4410365
9207	512.4275992
9208	512.4176495
9209	512.3946137
9210	512.3932115
9211	512.3919295
9212	512.3910309
9213	512.3870365
9214	512.384742
9215	512.3672686
9216	512.3615423
9217	512.3411335
9218	512.3355198
9219	512.3178003
9220	512.3144851
9221	512.3028193
9222	512.2950323
9223	512.2927938
9224	512.2893483
9225	512.2816362
9226	512.2649776
9227	512.2372067
9228	512.2298845
9229	512.2260648
9230	512.2247182
9231	512.2225358
9232	512.2182433
9233	512.2139159
9234	512.2051835
9235	512.1903796
9236	512.1816939
9237	512.1787412
9238	512.1764729
9239	512.1707125
9240	512.1685735
9241	512.164604
9242	512.1507488
9243	512.1322128
9244	512.1071958
9245	512.0988207
9246	512.083361
9247	512.0825212
9248	512.0771605
9249	512.0676933
9250	512.0410326
9251	512.0318382
9252	512.0100188
9253	511.9995552
9254	511.9917146
9255	511.9895055
9256	511.980887
9257	511.9702729
9258	511.9612525
9259	511.9439481
9260	511.9380921
9261	511.9320285
9262	511.9280092
9263	511.9199135
9264	511.9125273
9265	511.904721
9266	511.8899663
9267	511.886536
9268	511.8585637
9269	511.8473949
9270	511.807831
9271	511.8035982
9272	511.7999654
9273	511.7787565
9274	511.7573418
9275	511.7416972
9276	511.7233388
9277	511.7214175
9278	511.7123697
9279	511.7019217
9280	511.6989596
9281	511.6979281
9282	511.6965459
9283	511.6936631
9284	511.6892987
9285	511.6755933
9286	511.6702482
9287	511.6685865
9288	511.6610119
9289	511.6522481
9290	511.6430167
9291	511.637032
9292	511.6174408
9293	511.6119894
9294	511.5955235
9295	511.5939569
9296	511.5918664
9297	511.5873477
9298	511.5778695
9299	511.5612322
9300	511.5592662
9301	511.5527951
9302	511.526781
9303	511.5170312
9304	511.51359
9305	511.5034222
9306	511.4998392
9307	511.4918565
9308	511.4827482
9309	511.4781524
9310	511.4610685
9311	511.4436879
9312	511.4390856
9313	511.4291288
9314	511.4222246
9315	511.4206124
9316	511.4026202
9317	511.3928528
9318	511.3887032
9319	511.3804269
9320	511.3734894
9321	511.3663159
9322	511.3644083
9323	511.3585189
9324	511.3541967
9325	511.350747
9326	511.3428862
9327	511.3401319
9328	511.3333931
9329	511.3047322
9330	511.3027044
9331	511.2991073
9332	511.2952819
9333	511.2885318
9334	511.2836029
9335	511.2764778
9336	511.2568735
9337	511.2514364
9338	511.2332664
9339	511.2288145
9340	511.221215
9341	511.2185528
9342	511.2053787
9343	511.1929412
9344	511.1581231
9345	511.1502203
9346	511.1472526
9347	511.1395154
9348	511.1372839
9349	511.135341
9350	511.1238336
9351	511.1224289
9352	511.1185215
9353	511.0874673
9354	511.0786008
9355	511.075714
9356	511.064848
9357	511.045323
9358	511.0419358
9359	511.0323176
9360	511.0285923
9361	511.0233196
9362	511.0035076
9363	510.9952106
9364	510.9873198
9365	510.9739861
9366	510.9630311
9367	510.9551613
9368	510.9462104
9369	510.9426481
9370	510.935789
9371	510.9234404
9372	510.9072126
9373	510.9003186
9374	510.8936126
9375	510.8798285
9376	510.8716139
9377	510.840664
9378	510.8377484
9379	510.8312692
9380	510.8147762
9381	510.8061776
9382	510.800129
9383	510.7751072
9384	510.7675435
9385	510.7662654
9386	510.7619464
9387	510.7342136
9388	510.7277533
9389	510.7223179
9390	510.7153864
9391	510.7136244
9392	510.7078131
9393	510.6984247
9394	510.696468
9395	510.6789189
9396	510.6681732
9397	510.6613522
9398	510.6581838
9399	510.6522131
9400	510.647866
9401	510.645648
9402	510.6355622
9403	510.6211548
9404	510.6178919
9405	510.608479
9406	510.5966523
9407	510.5938427
9408	510.5829401
9409	510.5788882
9410	510.5777022
9411	510.5757501
9412	510.5737289
9413	510.5693336
9414	510.5661278
9415	510.5513472
9416	510.5402515
9417	510.5266497
9418	510.521956
9419	510.5174689
9420	510.5149904
9421	510.5051177
9422	510.487569
9423	510.4725814
9424	510.4475873
9425	510.436964
9426	510.4154385
9427	510.4106533
9428	510.3849484
9429	510.3808576
9430	510.3781429
9431	510.3585176
9432	510.3496468
9433	510.3475391
9434	510.3447718
9435	510.3427115
9436	510.3335883
9437	510.3156741
9438	510.3008488
9439	510.2984349
9440	510.2690994
9441	510.2681438
9442	510.2504497
9443	510.2482053
9444	510.2427191
9445	510.2166834
9446	510.2152695
9447	510.2139926
9448	510.2104494
9449	510.2092689
9450	510.2039362
9451	510.1966869
9452	510.1838196
9453	510.1764484
9454	510.1681863
9455	510.1338326
9456	510.1150818
9457	510.1122261
9458	510.0954064
9459	510.0822518
9460	510.0622701
9461	510.0596608
9462	510.0561615
9463	510.047589
9464	510.0433488
9465	510.0389254
9466	510.0121325
9467	510.009696
9468	509.9869526
9469	509.9729098
9470	509.9686959
9471	509.9652052
9472	509.9627254
9473	509.9535132
9474	509.9299007
9475	509.9248277
9476	509.9194464
9477	509.9150308
9478	509.908296
9479	509.8966132
9480	509.8741924
9481	509.867115
9482	509.864577
9483	509.8433795
9484	509.8421235
9485	509.8344005
9486	509.8293868
9487	509.8213257
9488	509.814256
9489	509.812885
9490	509.8062647
9491	509.7997903
9492	509.793661
9493	509.786563
9494	509.7677432
9495	509.7443922
9496	509.7402016
9497	509.7260055
9498	509.7035214
9499	509.6971017
9500	509.6865676
9501	509.6763106
9502	509.6751364
9503	509.6692147
9504	509.6616716
9505	509.6548529
9506	509.6341799
9507	509.632174
9508	509.6286227
9509	509.6019425
9510	509.5954069
9511	509.5846324
9512	509.5761028
9513	509.5663728
9514	509.5635234
9515	509.5601405
9516	509.5507911
9517	509.5501481
9518	509.5415444
9519	509.5379809
9520	509.5310351
9521	509.5269875
9522	509.4959294
9523	509.4882556
9524	509.4838487
9525	509.47634
9526	509.4736768
9527	509.4690494
9528	509.459974
9529	509.4471659
9530	509.4331678
9531	509.4281816
9532	509.4194461
9533	509.4152107
9534	509.4000101
9535	509.3969437
9536	509.3891966
9537	509.3801219
9538	509.3768957
9539	509.3703957
9540	509.3682271
9541	509.3609825
9542	509.3556205
9543	509.3544364
9544	509.3412933
9545	509.3389506
9546	509.3120628
9547	509.3069281
9548	509.2977986
9549	509.2934667
9550	509.287565
9551	509.2800008
9552	509.2752229
9553	509.262254
9554	509.2515881
9555	509.2455846
9556	509.2023894
9557	509.1968857
9558	509.1951066
9559	509.1837304
9560	509.178674
9561	509.173305
9562	509.1585532
9563	509.1351623
9564	509.1312281
9565	509.1275339
9566	509.1038462
9567	509.0933471
9568	509.0800561
9569	509.0749291
9570	509.0669215
9571	509.0591267
9572	509.0577756
9573	509.0520023
9574	509.0491522
9575	509.0474984
9576	509.0168833
9577	508.9836615
9578	508.9723756
9579	508.9697529
9580	508.9673886
9581	508.9645639
9582	508.9623584
9583	508.9597711
9584	508.949329
9585	508.9449061
9586	508.9425326
9587	508.9411985
9588	508.9405109
9589	508.9312051
9590	508.9021663
9591	508.8997582
9592	508.8897507
9593	508.8801823
9594	508.8758137
9595	508.8708879
9596	508.8645215
9597	508.8520085
9598	508.8496204
9599	508.841481
9600	508.8349215
9601	508.8119894
9602	508.796041
9603	508.7740316
9604	508.7715461
9605	508.7675683
9606	508.7647906
9607	508.7598617
9608	508.7473362
9609	508.7456065
9610	508.7428893
9611	508.7376065
9612	508.7348098
9613	508.7174548
9614	508.7129665
9615	508.708573
9616	508.7045008
9617	508.6981954
9618	508.6697982
9619	508.6577251
9620	508.6449531
9621	508.6407479
9622	508.6393737
9623	508.6256245
9624	508.6082007
9625	508.6039386
9626	508.5959459
9627	508.5884546
9628	508.5802987
9629	508.5794249
9630	508.5654711
9631	508.5634216
9632	508.5560956
9633	508.5541775
9634	508.5454745
9635	508.521451
9636	508.5178463
9637	508.4843896
9638	508.4832099
9639	508.4473299
9640	508.4272286
9641	508.4076625
9642	508.4065583
9643	508.4040751
9644	508.3979808
9645	508.3758466
9646	508.3507594
9647	508.3468386
9648	508.3422037
9649	508.3205906
9650	508.3175784
9651	508.3141475
9652	508.2948761
9653	508.2896139
9654	508.2713098
9655	508.2704892
9656	508.2602184
9657	508.2555303
9658	508.2510444
9659	508.2478821
9660	508.2283305
9661	508.2254443
9662	508.2227428
9663	508.2083231
9664	508.1951722
9665	508.1795778
9666	508.167683
9667	508.1440615
9668	508.1337243
9669	508.1237244
9670	508.1192076
9671	508.1061137
9672	508.0983543
9673	508.0936621
9674	508.0772185
9675	508.0746519
9676	508.0730656
9677	508.0554827
9678	508.054281
9679	508.0475293
9680	508.0441179
9681	508.0043678
9682	507.9982855
9683	507.9930454
9684	507.984899
9685	507.9794998
9686	507.9647523
9687	507.9571801
9688	507.9544704
9689	507.9447338
9690	507.9375493
9691	507.9356371
9692	507.9175555
9693	507.9159197
9694	507.9008947
9695	507.8918542
9696	507.8808165
9697	507.8757424
9698	507.8681689
9699	507.8559608
9700	507.8520727
9701	507.8415354
9702	507.8351461
9703	507.8289873
9704	507.8267101
9705	507.8260315
9706	507.8199494
9707	507.8046258
9708	507.7878125
9709	507.7788446
9710	507.7705275
9711	507.7683692
9712	507.7588891
9713	507.7541786
9714	507.7488318
9715	507.7390313
9716	507.7365262
9717	507.7217464
9718	507.6873389
9719	507.6802896
9720	507.6784491
9721	507.676819
9722	507.676044
9723	507.6638658
9724	507.6582725
9725	507.6510334
9726	507.6458076
9727	507.6429505
9728	507.6420236
9729	507.6368553
9730	507.6340596
9731	507.6231139
9732	507.6101543
9733	507.6087377
9734	507.6060736
9735	507.5837342
9736	507.5775396
9737	507.5699529
9738	507.5630257
9739	507.5222463
9740	507.5086434
9741	507.5042161
9742	507.4821772
9743	507.4771313
9744	507.4669622
9745	507.4649351
9746	507.4560821
9747	507.4539647
9748	507.4385655
9749	507.4374768
9750	507.4262062
9751	507.425347
9752	507.3991608
9753	507.3968342
9754	507.3847674
9755	507.3715608
9756	507.3689861
9757	507.3670831
9758	507.3608806
9759	507.3238141
9760	507.3229162
9761	507.3195426
9762	507.3151478
9763	507.3129408
9764	507.3085731
9765	507.3053395
9766	507.2920247
9767	507.2799991
9768	507.279339
9769	507.2629341
9770	507.2621779
9771	507.2447411
9772	507.231379
9773	507.2075674
9774	507.2022947
9775	507.1921264
9776	507.1861662
9777	507.1687337
9778	507.1549502
9779	507.1521597
9780	507.1487512
9781	507.1459377
9782	507.1409845
9783	507.1373401
9784	507.135351
9785	507.1307468
9786	507.1181304
9787	507.1051179
9788	507.1005433
9789	507.080753
9790	507.0766346
9791	507.0650317
9792	507.059332
9793	507.0514561
9794	507.0456657
9795	507.0442595
9796	507.0415398
9797	507.0328049
9798	507.0307006
9799	507.0180609
9800	506.9994796
9801	506.9902736
9802	506.9850496
9803	506.9650402
9804	506.9582296
9805	506.9276404
